event_id,type,date,location,actors,parent,depth,details,notes,source_type,confidence
EV-918-008,archive_note,918-07-02,capital,[],EV-918-005,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-918-012,investigation_launched,918-09-01,hilly_dale,"[""detective_cousins""]",,0,"{""investigation_type"": ""statistical_anomaly"", ""target"": ""hilly_dale_children"", ""hypothesis"": ""Improbable concentration of exceptional children"", ""probability_estimate"": ""less than one in a million"", ""evidence"": [""national_merit_scholars"", ""early_college_admissions"", ""language_invention"", ""tractatus_memorization""]}",Cousins asks: 'It's not just that the kids are smart. It's that they're too smart. Statistically impossible.',course,1.0
EV-918-014,manuscript_written,918-09-15,surveyor_guild.field_station,"[""carten_vells""]",,0,"{""title"": ""Surveyor Field Report: Morphospace Topology"", ""genre"": ""empirical_report"", ""content"": ""Detailed measurements of form-space structure"", ""findings"": ""negative curvature regions, geodesic paths, transformation barriers"", ""tradition"": ""geometric""}",Vells's empirical foundation for the geometric tradition. Shows that morphospace has measurable Riemannian structure.,course,1.0
EV-919-005,discovery,919-03-10,capital.data_mines,"[""data_miners_guild""]",,0,"{""discovery_type"": ""problem"", ""subject"": ""ore_chaos"", ""description"": ""The Data Miners Guild identifies the fundamental problem: 70,000 lines of ore fragments contain fiction, planning notes, half-finished thoughts, duplicates, and placeholders mixed together""}",The chaos must be cleaned before any structured data can emerge,course,1.0
EV-919-008,archive_note,919-03-21,capital.data_mines,[],EV-919-005,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-919-001,discovery,919-04-10,bureau_of_computational_standards,"[""melleth_cord""]",,0,"{""discovery_type"": ""critical_exponents"", ""finding"": ""Power-law relationships govern transition dynamics"", ""exponent_formula"": ""nu = (D+1)/2"", ""D"": ""effective_dimension"", ""connection"": ""Yeller numbers (5, 7, 11) as prime patterns in career transitions""}","Cord extracts critical exponents from grokking data, finding that power-law relationships govern transition dynamics. The exponent nu = (D+1)/2 depends on effective dimension. This connects to the mysterious prime patterns (5, 7, 11) observed in yeller career transitions.",course,1.0
EV-919-014,archive_note,919-04-18,bureau_of_computational_standards,[],EV-919-001,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-919-006,personnel_change,919-06-01,capital.data_mines,"[""dren""]",,0,"{""change_type"": ""appointment"", ""role"": ""archivist_questioner"", ""description"": ""Archivist Questioner Dren appointed to challenge all data extraction work: 'How do you know that's what the data should be?'""}","Dren demands principled decisions, not ad-hoc cleaning",course,1.0
EV-919-010,discovery,919-06-01,hilly_dale,"[""little_porn"", ""quonxy"", ""cassie"", ""vivian_hammond""]",,0,"{""discovery_type"": ""philosophical_encoding"", ""subject"": ""Tractatus Logico-Philosophicus"", ""goal"": ""Encode all seven main propositions in puzzle language"", ""methodology"": ""Conceptual mapping of philosophical terms to shape codes""}",The Tractatus Summer begins. The children attempt to encode Wittgenstein's propositions in puzzle language.,course,1.0
EV-919-015,archive_note,919-06-21,hilly_dale,[],EV-919-010,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-919-002,discovery,919-07-01,bureau_of_computational_standards,"[""tessyn_korr""]",,0,"{""discovery_type"": ""frequency_ablation_hierarchy"", ""context"": ""grokking_model_analysis"", ""finding"": ""Removing certain Fourier frequencies causes complete accuracy collapse; others have no effect"", ""implication"": ""Sparse set of frequencies carries all generalizable information"", ""connection"": ""Lottery ticket hypothesis for frequencies""}",Korr discovers that grokking models rely on a sparse set of Fourier frequencies. Ablating critical frequencies collapses accuracy entirely; ablating non-critical frequencies has no effect. This suggests a lottery ticket principle operating in frequency space.,course,1.0
EV-919-004,archive_note,919-07-14,bureau_of_computational_standards,[],EV-919-002,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-919-003,personnel_change,919-08-01,capital_archives,"[""prenn_vash""]",,0,"{""change_type"": ""appointment"", ""position"": ""senior_extraction_specialist"", ""previous_work"": ""archival_analysis"", ""research_focus"": ""isolating_pure_concepts_from_mixed_representations""}",Prenn Vash is appointed to develop extraction methods at the Capital Archives. Her expertise in isolating concepts from tangled representations will prove foundational for understanding superposition in prediction engines.,course,1.0
EV-919-011,discovery,919-08-28,hilly_dale,"[""little_porn"", ""quonxy""]",,0,"{""discovery_type"": ""limit_of_language"", ""discovery"": ""Proposition 7 cannot be encoded"", ""proposition"": ""Whereof one cannot speak, thereof one must be silent"", ""reason"": ""Silence has no shape. Without shape, no name. Without name, no encoding."", ""implication"": ""Both LPN and CSQ fail at the same point""}",The core insight: the seventh proposition demonstrates its own truth by being unencodable. The limit of language is built into language itself.,course,1.0
EV-919-012,theory_proposed,919-09-05,hilly_dale,"[""little_porn"", ""quonxy""]",,0,"{""theory"": ""The Agreement"", ""description"": ""LPN and CSQ are different but not opposed - LPN for speaking, CSQ for writing"", ""key_insight"": ""Both systems fail at silence, succeed everywhere else"", ""resolution"": ""The rivalry becomes a game rather than a war""}",We were enemies about everything. Except this. Except the silence.,course,1.0
EV-919-016,archive_note,919-09-08,hilly_dale,[],EV-919-011,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-919-007,discovery,919-09-15,capital.data_mines,"[""data_miners_guild""]",,0,"{""discovery_type"": ""taxonomy"", ""subject"": ""six_noise_types"", ""description"": ""The Data Miners identify six categories of noise: meta/planning content, stub fragments, inline alternatives, duplicates, bracketed placeholders, future draft notes""}",The noise taxonomy becomes foundational for all cleaning work,course,1.0
EV-919-013,manuscript_written,919-09-30,hilly_dale,"[""little_porn"", ""quonxy"", ""cassie""]",,0,"{""title"": ""The Tractatus in Puzzle Language"", ""content"": ""Encoded propositions 1-6, documented failure of proposition 7"", ""notation"": ""Dual LPN/CSQ encoding"", ""significance"": ""Demonstration of formal language limits through attempted encoding""}",The hole won. The absence. The thing neither of them could name. That's the only winner in any language game.,course,1.0
EV-919-009,archive_note,919-10-05,capital.data_mines,[],EV-919-007,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-919-017,archive_accession,919-11-14,hilly_dale,[],EV-919-013,1,{},,cascade,1.0
EV-920-014,personnel_change,920-02-01,capital.data_mines,"[""validation_guild""]",,0,"{""change_type"": ""guild_established"", ""role"": ""validators"", ""description"": ""The Validation Guild established to test whether generated data 'belongs' in Densworld""}",Separate from extraction — focuses on authenticity testing,course,1.0
EV-920-017,personnel_change,920-02-10,hilly_dale,"[""cassie""]",,0,"{""change_type"": ""enrollment"", ""role"": ""tutoring_student"", ""tutor"": ""vivian_hammond"", ""subject"": ""algebra"", ""catalyst"": ""ice_fishing_puzzle""}",Cassie arrives for algebra tutoring. Vivian leaves her alone with an incomplete ice-fishing puzzle - one piece deliberately missing.,course,1.0
EV-920-018,discovery,920-02-10,hilly_dale,"[""cassie""]",,0,"{""discovery_type"": ""pedagogical_insight"", ""discovery"": ""missing_piece_teaching"", ""description"": ""Student realizes the missing piece teaches algebra through absence - solving for x"", ""puzzle"": ""ice_fishing_puzzle"", ""missing_piece"": ""hole_in_ice""}","The puzzle was a thousand pieces, and the man was only on eight of them. What was that as a percent? As a fraction reduced to its lowest terms?",course,1.0
EV-920-007,theory_proposed,920-02-28,bureau_of_computational_standards,"[""tessyn_korr""]",,0,"{""theory_name"": ""algorithmic_emergence_hypothesis"", ""claim"": ""Generalizable algorithms emerge during circuit formation phase, not memorization"", ""evidence"": ""Progress measures change during flat accuracy period"", ""implication"": ""Visible metrics miss the important learning""}",Korr proposes that the real learning happens during the apparently flat period between memorization and generalization. Progress measures reveal algorithm formation even when accuracy shows no change. This explains why standard early stopping prevents grokking.,course,1.0
EV-920-003,discovery,920-03-15,capital_archives,"[""tessyn_mord""]",,0,"{""discovery_type"": ""agent_registry"", ""description"": ""Mord begins systematic documentation of agents at all scales"", ""scales_documented"": [""cellular"", ""organ"", ""individual"", ""group"", ""class"", ""institution"", ""society""], ""initial_registry_size"": 50, ""methodology"": ""competency_trust_integration_assessment"", ""canonical_examples"": [""Capital Archive"", ""Digger Colony 7"", ""Jackson"", ""Class of 912""]}","Mord initiates the agent registry project, systematically documenting agents from cellular to institutional scale. Properties tracked include: scale, agency level (using Anster's hierarchy), competency domains, autonomy, integration score, and trust metrics. The registry will eventually contain 500+ documented agents.",course,1.0
EV-920-004,archive_note,920-03-25,capital_archives,[],EV-920-003,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-920-001,discovery,920-04-15,western_archive,"[""rellen_voss""]",,0,"{""discovery_type"": ""navigation_paradox"", ""description"": ""Voss observes newborn stakdur successfully navigating to the Quintic Cycle despite never having visited it"", ""pattern_observed"": ""destination_paradox"", ""navigation_success_rate"": 0.82, ""significance"": ""foundational""}","The destination paradox: how can a system navigate toward a Form it has never occupied? A newborn stakdur has no map of morphospace, yet within 30 days its behavior locks into the five-phase Quintic Cycle. This observation launches Voss's three-year trajectory research program.",course,1.0
