journey_id,step_index,traveler_id,traveler_type,origin_place_id,destination_place_id,origin_borough,destination_borough,step_distance_km,step_physical_risk,step_symbolic_risk,mode,day_offset,timestamp_iso,encounter_creature,encounter_symbolic_event
192,0,trav_0192,mapmaker,CAPEA_MIRADO_STICK,CAPIT_OUTER_ARCHIV,Capeast,Capital,22.17,2.5,5.5,unknown,5,2035-07-28T06:00:00,False,False
192,1,trav_0192,mapmaker,CAPIT_OUTER_ARCHIV,DEADR_DEAD_RIVER_E,Capital,Deadriver,22.89,4.0,7.5,on_foot,6,2035-07-29T10:00:00,True,True
192,2,trav_0192,mapmaker,DEADR_DEAD_RIVER_E,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,15.23,6.0,9.5,on_foot,8,2035-07-31T13:00:00,False,True
192,3,trav_0192,mapmaker,MIRAD_TOWER_LEVEL_,CAPIT_CITY_WALL_EA,Mirado,Capital,20.3,4.5,8.0,unknown,9,2035-08-01T18:00:00,False,True
192,4,trav_0192,mapmaker,CAPIT_CITY_WALL_EA,CAPEA_RIVERSLAND_H,Capital,Capeast,20.35,2.5,4.5,on_foot,9,2035-08-01T22:00:00,False,False
192,5,trav_0192,mapmaker,CAPEA_RIVERSLAND_H,MIRAD_MIRADO_CAMPG,Capeast,Mirado,20.49,2.5,5.0,unknown,11,2035-08-03T04:00:00,False,True
192,6,trav_0192,mapmaker,MIRAD_MIRADO_CAMPG,DEADR_FERRYMANS_DO,Mirado,Deadriver,17.52,4.0,8.0,on_foot,13,2035-08-05T06:00:00,False,True
192,7,trav_0192,mapmaker,DEADR_FERRYMANS_DO,MIRAD_MIRADO_CAMPG,Deadriver,Mirado,15.17,4.0,8.0,unknown,13,2035-08-05T14:00:00,False,True
192,8,trav_0192,mapmaker,MIRAD_MIRADO_CAMPG,DEADR_DEAD_RIVER_E,Mirado,Deadriver,15.59,4.5,8.0,unknown,15,2035-08-07T17:00:00,False,True
192,9,trav_0192,mapmaker,DEADR_DEAD_RIVER_E,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,15.62,6.0,9.5,on_foot,17,2035-08-09T19:00:00,False,True
192,10,trav_0192,mapmaker,MIRAD_TOWER_LEVEL_,NORTH_HOUSE_OF_STO,Mirado,Northo,20.59,4.5,9.0,on_foot,20,2035-08-12T03:00:00,False,True
193,0,trav_0193,trader,YELLE_YELLER_QUARR,DEADR_DEAD_RIVER_E,Yeller,Deadriver,14.79,7.5,8.0,truck,5,2035-07-18T04:00:00,True,True
193,1,trav_0193,trader,DEADR_DEAD_RIVER_E,YELLE_YELLER_GUIDE,Deadriver,Yeller,21.66,4.5,7.0,truck,6,2035-07-19T12:00:00,True,True
193,2,trav_0193,trader,YELLE_YELLER_GUIDE,YELLE_QUARRY_RIM_S,Yeller,Yeller,2.07,5.0,4.5,cart,8,2035-07-21T12:00:00,True,False
193,3,trav_0193,trader,YELLE_QUARRY_RIM_S,DEADR_FERRYMANS_DO,Yeller,Deadriver,19.03,6.0,6.5,truck,9,2035-07-22T14:00:00,True,True
193,4,trav_0193,trader,DEADR_FERRYMANS_DO,CAPEA_CAPEAST_WALM,Deadriver,Capeast,21.66,4.0,6.0,cart,11,2035-07-24T16:00:00,True,True
193,5,trav_0193,trader,CAPEA_CAPEAST_WALM,DEADR_DEAD_RIVER_W,Capeast,Deadriver,22.09,4.5,6.0,cart,11,2035-07-24T21:00:00,False,True
193,6,trav_0193,trader,DEADR_DEAD_RIVER_W,CAPIT_CITY_WALL_QU,Deadriver,Capital,21.46,5.0,7.5,truck,13,2035-07-26T03:00:00,False,True
193,7,trav_0193,trader,CAPIT_CITY_WALL_QU,MIRAD_TOWER_LEVEL_,Capital,Mirado,21.47,5.0,8.0,cart,14,2035-07-27T03:00:00,False,True
193,8,trav_0193,trader,MIRAD_TOWER_LEVEL_,DEADR_FERRYMANS_DO,Mirado,Deadriver,17.91,5.5,9.5,cart,17,2035-07-30T05:00:00,False,True
193,9,trav_0193,trader,DEADR_FERRYMANS_DO,DEADR_BROKEN_DEADR,Deadriver,Deadriver,11.78,6.0,9.0,cart,22,2035-08-04T10:00:00,False,True
193,10,trav_0193,trader,DEADR_BROKEN_DEADR,CAPEA_MIRADO_STICK,Deadriver,Capeast,20.9,5.0,7.0,cart,25,2035-08-07T13:00:00,True,True
194,0,trav_0194,trader,DENSM_DENSMOK_STRI,DEADR_BROKEN_DEADR,Densmok,Deadriver,21.36,5.0,6.0,truck,4,2031-08-25T03:00:00,True,True
194,1,trav_0194,trader,DEADR_BROKEN_DEADR,CAPIT_INNER_TENEME,Deadriver,Capital,17.01,6.0,6.5,cart,9,2031-08-30T04:00:00,False,True
194,2,trav_0194,trader,CAPIT_INNER_TENEME,DENSM_DENSMOK_HILL,Capital,Densmok,18.22,4.5,3.5,truck,14,2031-09-04T10:00:00,False,False
194,3,trav_0194,trader,DENSM_DENSMOK_HILL,YELLE_TRAP_FIELDS_,Densmok,Yeller,20.29,5.5,4.0,cart,14,2031-09-04T15:00:00,True,False
194,4,trav_0194,trader,YELLE_TRAP_FIELDS_,DEADR_DEAD_RIVER_W,Yeller,Deadriver,21.85,6.5,7.0,truck,18,2031-09-08T17:00:00,True,True
194,5,trav_0194,trader,DEADR_DEAD_RIVER_W,YELLE_TRAP_FIELDS_,Deadriver,Yeller,22.94,6.5,7.0,truck,18,2031-09-08T23:00:00,True,True
195,0,trav_0195,teen,CAPEA_CAPEAST_USED,CAPIT_KACHOT_CARDH,Capeast,Capital,17.28,3.5,4.0,car,4,2031-02-21T02:00:00,False,False
195,1,trav_0195,teen,CAPIT_KACHOT_CARDH,DEADR_DEAD_RIVER_E,Capital,Deadriver,24.75,5.0,7.0,bus,9,2031-02-26T02:00:00,True,True
195,2,trav_0195,teen,DEADR_DEAD_RIVER_E,CAPEA_RIVERSLAND_H,Deadriver,Capeast,24.41,4.0,6.0,car,13,2031-03-02T06:00:00,False,True
195,3,trav_0195,teen,CAPEA_RIVERSLAND_H,CAPIT_CITY_WALL_QU,Capeast,Capital,15.54,3.0,4.5,truck,16,2031-03-05T11:00:00,False,False
195,4,trav_0195,teen,CAPIT_CITY_WALL_QU,YELLE_STALL_TOWN_W,Capital,Yeller,24.02,4.5,5.5,truck,18,2031-03-07T19:00:00,True,False
195,5,trav_0195,teen,YELLE_STALL_TOWN_W,YELLE_YELLER_QUARR,Yeller,Yeller,3.31,7.0,6.0,on_foot,18,2031-03-07T19:00:00,True,False
196,0,trav_0196,teen,CAPEA_CAPEAST_WALM,DEADR_DEADRIVER_SH,Capeast,Deadriver,21.15,4.0,5.5,car,1,2038-05-10T06:00:00,False,True
196,1,trav_0196,teen,DEADR_DEADRIVER_SH,CAPEA_CAPEAST_ARTE,Deadriver,Capeast,21.44,4.5,5.5,bus,6,2038-05-15T08:00:00,False,True
196,2,trav_0196,teen,CAPEA_CAPEAST_ARTE,DENSM_DENSMOK_HILL,Capeast,Densmok,20.93,4.0,3.0,truck,8,2038-05-17T11:00:00,False,False
197,0,trav_0197,trader,YELLE_TRAP_FIELDS_,YELLE_OLD_ROPE_BRI,Yeller,Yeller,9.56,7.5,6.0,cart,1,2031-06-12T03:00:00,True,False
197,1,trav_0197,trader,YELLE_OLD_ROPE_BRI,YELLE_TRAP_FIELDS_,Yeller,Yeller,1.11,7.5,6.0,cart,4,2031-06-15T06:00:00,True,False
197,2,trav_0197,trader,YELLE_TRAP_FIELDS_,CAPIT_CITY_WALL_QU,Yeller,Capital,24.47,5.5,5.5,truck,4,2031-06-15T08:00:00,True,False
197,3,trav_0197,trader,CAPIT_CITY_WALL_QU,MIRAD_TOWER_LEVEL_,Capital,Mirado,20.48,5.0,8.0,truck,7,2031-06-18T09:00:00,False,True
197,4,trav_0197,trader,MIRAD_TOWER_LEVEL_,CAPIT_OUTER_ARCHIV,Mirado,Capital,21.71,4.0,8.0,truck,9,2031-06-20T17:00:00,False,True
197,5,trav_0197,trader,CAPIT_OUTER_ARCHIV,DEADR_FERRYMANS_DO,Capital,Deadriver,20.68,3.5,7.5,truck,9,2031-06-20T19:00:00,False,True
198,0,trav_0198,teen,CAPEA_CAPEAST_ARTE,DEADR_DEADRIVER_SH,Capeast,Deadriver,19.04,4.5,5.5,truck,3,2039-07-26T05:00:00,False,True
198,1,trav_0198,teen,DEADR_DEADRIVER_SH,YELLE_STALL_TOWN_W,Deadriver,Yeller,17.16,5.0,6.5,truck,6,2039-07-29T13:00:00,True,True
198,2,trav_0198,teen,YELLE_STALL_TOWN_W,DEADR_DEAD_RIVER_W,Yeller,Deadriver,23.7,5.5,7.0,truck,7,2039-07-30T17:00:00,True,True
198,3,trav_0198,teen,DEADR_DEAD_RIVER_W,CAPIT_INNER_TENEME,Deadriver,Capital,23.44,5.5,6.5,bus,9,2039-08-01T23:00:00,False,True
198,4,trav_0198,teen,CAPIT_INNER_TENEME,DENSM_DENSMOK_BUS_,Capital,Densmok,20.98,4.0,3.5,bus,10,2039-08-02T02:00:00,False,False
198,5,trav_0198,teen,DENSM_DENSMOK_BUS_,CAPIT_KACHOT_CARDH,Densmok,Capital,15.82,3.5,4.0,truck,10,2039-08-02T03:00:00,False,False
199,0,trav_0199,trader,CAPIT_CITY_WALL_QU,CAPIT_OUTER_ARCHIV,Capital,Capital,8.73,3.0,6.0,tram,5,2033-12-06T05:00:00,False,False
199,1,trav_0199,trader,CAPIT_OUTER_ARCHIV,CAPIT_PAPER_BINDER,Capital,Capital,11.94,2.0,5.5,tram,10,2033-12-11T13:00:00,False,False
199,2,trav_0199,trader,CAPIT_PAPER_BINDER,DEADR_DEAD_RIVER_W,Capital,Deadriver,20.68,4.0,7.0,cart,11,2033-12-12T21:00:00,False,True
199,3,trav_0199,trader,DEADR_DEAD_RIVER_W,CAPIT_DEADRIVER_FE,Deadriver,Capital,14.83,4.5,8.0,cart,13,2033-12-14T05:00:00,False,True
200,0,trav_0200,trader,CAPIT_CAPITAL_TRAI,DEADR_BROKEN_DEADR,Capital,Deadriver,24.22,5.5,6.5,cart,5,2036-04-15T08:00:00,False,True
200,1,trav_0200,trader,DEADR_BROKEN_DEADR,DEADR_FERRYMANS_DO,Deadriver,Deadriver,11.29,6.0,9.0,cart,9,2036-04-19T15:00:00,True,True
200,2,trav_0200,trader,DEADR_FERRYMANS_DO,DEADR_FERRYMANS_DO,Deadriver,Deadriver,7.77,5.0,9.0,cart,11,2036-04-21T19:00:00,False,True
200,3,trav_0200,trader,DEADR_FERRYMANS_DO,DEADR_DEAD_RIVER_E,Deadriver,Deadriver,4.85,5.5,9.0,cart,16,2036-04-26T21:00:00,False,True
200,4,trav_0200,trader,DEADR_DEAD_RIVER_E,CAPIT_CENTRAL_ARCH,Deadriver,Capital,15.11,4.0,8.5,cart,20,2036-04-30T00:00:00,True,True
200,5,trav_0200,trader,CAPIT_CENTRAL_ARCH,DEADR_DEADRIVER_SH,Capital,Deadriver,18.52,3.5,8.0,truck,23,2036-05-03T00:00:00,True,True
201,0,trav_0201,teen,DENSM_SMOKELINE_IN,CAPIT_INNER_TENEME,Densmok,Capital,17.13,5.0,3.5,car,1,2033-02-08T06:00:00,False,False
201,1,trav_0201,teen,CAPIT_INNER_TENEME,DEADR_BROKEN_DEADR,Capital,Deadriver,22.18,6.0,6.5,car,1,2033-02-08T08:00:00,False,True
201,2,trav_0201,teen,DEADR_BROKEN_DEADR,YELLE_YELLER_QUARR,Deadriver,Yeller,24.56,8.0,8.0,car,3,2033-02-10T09:00:00,True,True
201,3,trav_0201,teen,YELLE_YELLER_QUARR,CAPIT_INNER_TENEME,Yeller,Capital,19.38,7.0,5.5,car,6,2033-02-13T11:00:00,True,False
201,4,trav_0201,teen,CAPIT_INNER_TENEME,DENSM_DENSMOK_BUS_,Capital,Densmok,22.26,4.0,3.5,truck,9,2033-02-16T19:00:00,False,False
202,0,trav_0202,mapmaker,CAPEA_CAPEAST_ARTE,MIRAD_TOWER_LEVEL_,Capeast,Mirado,16.73,5.0,6.5,on_foot,1,2034-08-04T08:00:00,False,True
202,1,trav_0202,mapmaker,MIRAD_TOWER_LEVEL_,MIRAD_MIRADO_STICK,Mirado,Mirado,3.74,5.5,9.0,on_foot,1,2034-08-04T12:00:00,False,True
202,2,trav_0202,mapmaker,MIRAD_MIRADO_STICK,CAPIT_CENTRAL_ARCH,Mirado,Capital,21.33,3.5,8.0,unknown,4,2034-08-07T15:00:00,False,True
202,3,trav_0202,mapmaker,CAPIT_CENTRAL_ARCH,MIRAD_TOWER_LEVEL_,Capital,Mirado,21.77,4.0,9.0,on_foot,4,2034-08-07T23:00:00,False,True
202,4,trav_0202,mapmaker,MIRAD_TOWER_LEVEL_,CAPIT_CITY_WALL_EA,Mirado,Capital,16.08,4.5,8.0,on_foot,9,2034-08-12T01:00:00,False,True
202,5,trav_0202,mapmaker,CAPIT_CITY_WALL_EA,NORTH_NORTHO_GATEH,Capital,Northo,15.33,3.0,6.5,unknown,12,2034-08-15T01:00:00,False,True
203,0,trav_0203,mapmaker,CAPEA_CAPEAST_YOUT,DEADR_FERRYMANS_DO,Capeast,Deadriver,17.35,3.5,6.5,unknown,2,2036-11-04T05:00:00,True,True
203,1,trav_0203,mapmaker,DEADR_FERRYMANS_DO,YELLE_QUARRY_RIM_S,Deadriver,Yeller,21.83,6.0,6.5,on_foot,3,2036-11-05T10:00:00,True,True
203,2,trav_0203,mapmaker,YELLE_QUARRY_RIM_S,MIRAD_TOWER_LEVEL_,Yeller,Mirado,16.0,6.5,7.0,unknown,3,2036-11-05T10:00:00,True,True
203,3,trav_0203,mapmaker,MIRAD_TOWER_LEVEL_,NORTH_HOUSE_OF_THE,Mirado,Northo,16.33,4.5,9.5,on_foot,6,2036-11-08T14:00:00,False,True
203,4,trav_0203,mapmaker,NORTH_HOUSE_OF_THE,MIRAD_TOWER_LEVEL_,Northo,Mirado,18.74,4.5,9.5,unknown,8,2036-11-10T21:00:00,False,True
204,0,trav_0204,trader,CAPIT_DEADRIVER_FE,NORTH_PILGRIM_WAY_,Capital,Northo,15.44,2.5,7.0,cart,5,2036-02-09T01:00:00,False,True
204,1,trav_0204,trader,NORTH_PILGRIM_WAY_,YELLE_BONE_HUSK_MA,Northo,Yeller,20.45,4.0,6.5,cart,10,2036-02-14T04:00:00,True,True
204,2,trav_0204,trader,YELLE_BONE_HUSK_MA,DEADR_FERRYMANS_DO,Yeller,Deadriver,21.75,5.5,7.5,truck,10,2036-02-14T05:00:00,True,True
204,3,trav_0204,trader,DEADR_FERRYMANS_DO,DEADR_DEAD_RIVER_E,Deadriver,Deadriver,4.32,5.5,9.0,cart,13,2036-02-17T08:00:00,False,True
204,4,trav_0204,trader,DEADR_DEAD_RIVER_E,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,14.48,6.0,9.5,truck,14,2036-02-18T14:00:00,False,True
205,0,trav_0205,senator,CAPIT_SENATE_SQUAR,YELLE_FLOODED_SINK,Capital,Yeller,19.86,6.0,7.5,motorcade,4,2036-08-26T01:00:00,True,False
205,1,trav_0205,senator,YELLE_FLOODED_SINK,CAPIT_CAPITAL_TRAI,Yeller,Capital,15.82,6.5,6.0,motorcade,8,2036-08-30T07:00:00,True,False
205,2,trav_0205,senator,CAPIT_CAPITAL_TRAI,YELLE_TRAP_FIELDS_,Capital,Yeller,20.19,5.5,4.5,motorcade,11,2036-09-02T13:00:00,True,False
205,3,trav_0205,senator,YELLE_TRAP_FIELDS_,CAPIT_CAPITAL_TRAI,Yeller,Capital,20.68,5.5,4.5,motorcade,12,2036-09-03T15:00:00,True,False
205,4,trav_0205,senator,CAPIT_CAPITAL_TRAI,MIRAD_MIRADO_GATE_,Capital,Mirado,14.04,4.0,6.5,motorcade,16,2036-09-07T18:00:00,False,True
205,5,trav_0205,senator,MIRAD_MIRADO_GATE_,NORTH_HOUSE_OF_THE,Mirado,Northo,20.51,3.5,9.0,motorcade,17,2036-09-08T02:00:00,False,True
205,6,trav_0205,senator,NORTH_HOUSE_OF_THE,CAPIT_KACHOT_CARDH,Northo,Capital,19.01,3.5,7.0,motorcade,22,2036-09-13T10:00:00,False,True
206,0,trav_0206,trader,CAPIT_SENATE_SQUAR,MIRAD_TOWER_LEVEL_,Capital,Mirado,17.57,4.5,8.5,truck,5,2035-11-25T08:00:00,False,True
206,1,trav_0206,trader,MIRAD_TOWER_LEVEL_,CAPIT_CENTRAL_ARCH,Mirado,Capital,21.94,4.0,9.0,truck,8,2035-11-28T12:00:00,False,True
206,2,trav_0206,trader,CAPIT_CENTRAL_ARCH,DEADR_DEAD_RIVER_E,Capital,Deadriver,24.84,4.0,8.5,cart,13,2035-12-03T12:00:00,False,True
206,3,trav_0206,trader,DEADR_DEAD_RIVER_E,CAPEA_CAPEAST_YOUT,Deadriver,Capeast,22.04,4.0,6.5,cart,15,2035-12-05T14:00:00,True,True
206,4,trav_0206,trader,CAPEA_CAPEAST_YOUT,MIRAD_TOWER_LEVEL_,Capeast,Mirado,19.91,4.0,7.0,truck,19,2035-12-09T15:00:00,False,True
206,5,trav_0206,trader,MIRAD_TOWER_LEVEL_,CAPIT_OUTER_ARCHIV,Mirado,Capital,24.4,4.0,8.0,cart,21,2035-12-11T23:00:00,False,True
206,6,trav_0206,trader,CAPIT_OUTER_ARCHIV,CAPEA_RIVERSLAND_S,Capital,Capeast,22.99,2.0,4.5,truck,23,2035-12-13T04:00:00,False,False
206,7,trav_0206,trader,CAPEA_RIVERSLAND_S,MIRAD_MIRADO_STICK,Capeast,Mirado,16.24,3.5,5.5,cart,28,2035-12-18T10:00:00,False,True
207,0,trav_0207,trader,CAPIT_CAPITAL_TRAI,CAPIT_CENTRAL_ARCH,Capital,Capital,6.01,3.0,6.0,tram,5,2032-02-19T06:00:00,False,False
207,1,trav_0207,trader,CAPIT_CENTRAL_ARCH,CAPEA_DUSTY_SOCCER,Capital,Capeast,21.97,2.5,5.5,cart,6,2032-02-20T06:00:00,False,False
207,2,trav_0207,trader,CAPEA_DUSTY_SOCCER,DEADR_DEAD_RIVER_E,Capeast,Deadriver,18.16,4.5,6.0,cart,6,2032-02-20T07:00:00,False,True
207,3,trav_0207,trader,DEADR_DEAD_RIVER_E,DEADR_DEAD_RIVER_E,Deadriver,Deadriver,2.45,6.0,9.0,cart,6,2032-02-20T11:00:00,True,True
207,4,trav_0207,trader,DEADR_DEAD_RIVER_E,CAPEA_CAPEAST_ARTE,Deadriver,Capeast,22.72,5.0,6.0,truck,6,2032-02-20T12:00:00,False,True
207,5,trav_0207,trader,CAPEA_CAPEAST_ARTE,DENSM_DENSMOK_BUS_,Capeast,Densmok,23.38,3.5,3.0,cart,6,2032-02-20T15:00:00,False,False
207,6,trav_0207,trader,DENSM_DENSMOK_BUS_,CAPIT_DEADRIVER_FE,Densmok,Capital,19.28,3.0,5.0,cart,10,2032-02-24T22:00:00,False,False
207,7,trav_0207,trader,CAPIT_DEADRIVER_FE,CAPIT_KACHOT_CARDH,Capital,Capital,4.38,3.5,6.0,tram,14,2032-02-28T00:00:00,False,False
207,8,trav_0207,trader,CAPIT_KACHOT_CARDH,CAPEA_RIVERSLAND_H,Capital,Capeast,14.61,3.0,4.0,cart,19,2032-03-04T04:00:00,False,False
208,0,trav_0208,teen,DENSM_SMOKELINE_IN,CAPIT_CENTRAL_ARCH,Densmok,Capital,21.21,3.5,5.5,truck,1,2036-07-06T06:00:00,False,False
208,1,trav_0208,teen,CAPIT_CENTRAL_ARCH,YELLE_BONE_HUSK_MA,Capital,Yeller,23.73,4.0,7.0,bus,1,2036-07-06T13:00:00,True,False
209,0,trav_0209,mapmaker,CAPIT_INNER_TENEME,DENSM_OLD_QUARRY_R,Capital,Densmok,21.28,4.5,3.5,on_foot,2,2031-05-18T01:00:00,False,False
209,1,trav_0209,mapmaker,DENSM_OLD_QUARRY_R,YELLE_TRAP_FIELDS_,Densmok,Yeller,23.48,5.5,4.0,unknown,3,2031-05-19T03:00:00,True,False
209,2,trav_0209,mapmaker,YELLE_TRAP_FIELDS_,YELLE_QUARRY_RIM_S,Yeller,Yeller,2.63,7.0,4.5,on_foot,6,2031-05-22T10:00:00,True,False
209,3,trav_0209,mapmaker,YELLE_QUARRY_RIM_S,YELLE_TRAP_FIELDS_,Yeller,Yeller,2.24,7.0,4.5,on_foot,9,2031-05-25T14:00:00,True,False
209,4,trav_0209,mapmaker,YELLE_TRAP_FIELDS_,MIRAD_MIRADO_STICK,Yeller,Mirado,14.99,6.0,6.5,unknown,10,2031-05-26T16:00:00,True,True
209,5,trav_0209,mapmaker,MIRAD_MIRADO_STICK,DEADR_FERRYMANS_DO,Mirado,Deadriver,17.88,5.0,8.5,unknown,13,2031-05-29T22:00:00,False,True
209,6,trav_0209,mapmaker,DEADR_FERRYMANS_DO,CAPEA_CAPEAST_USED,Deadriver,Capeast,20.62,4.0,6.0,on_foot,19,2031-06-04T03:00:00,True,True
209,7,trav_0209,mapmaker,CAPEA_CAPEAST_USED,DEADR_FERRYMANS_DO,Capeast,Deadriver,18.22,4.0,6.0,unknown,23,2031-06-08T10:00:00,False,True
209,8,trav_0209,mapmaker,DEADR_FERRYMANS_DO,DEADR_FERRYMANS_DO,Deadriver,Deadriver,6.86,5.0,9.0,unknown,24,2031-06-09T16:00:00,True,True
210,0,trav_0210,novice,CAPIT_SENATE_SQUAR,NORTH_NORTHO_GATEH,Capital,Northo,14.61,3.0,7.0,on_foot,1,2036-04-08T01:00:00,False,True
210,1,trav_0210,novice,NORTH_NORTHO_GATEH,CAPIT_CITY_WALL_EA,Northo,Capital,18.15,3.0,6.5,pilgrim_bus,1,2036-04-08T07:00:00,False,True
210,2,trav_0210,novice,CAPIT_CITY_WALL_EA,YELLE_TRAP_FIELDS_,Capital,Yeller,14.59,5.0,5.5,pilgrim_bus,1,2036-04-08T08:00:00,True,False
210,3,trav_0210,novice,YELLE_TRAP_FIELDS_,CAPIT_CITY_WALL_QU,Yeller,Capital,23.21,5.5,5.5,on_foot,2,2036-04-09T08:00:00,True,False
211,0,trav_0211,trader,YELLE_STALL_TOWN_W,CAPIT_CITY_WALL_EA,Yeller,Capital,14.35,4.0,5.5,cart,1,2032-01-22T08:00:00,True,False
211,1,trav_0211,trader,CAPIT_CITY_WALL_EA,CAPEA_CAPEAST_ARTE,Capital,Capeast,14.12,3.5,4.5,truck,4,2032-01-25T15:00:00,False,False
211,2,trav_0211,trader,CAPEA_CAPEAST_ARTE,DEADR_FERRYMANS_DO,Capeast,Deadriver,24.11,4.5,6.0,truck,8,2032-01-29T19:00:00,False,True
211,3,trav_0211,trader,DEADR_FERRYMANS_DO,CAPIT_CITY_WALL_EA,Deadriver,Capital,24.25,4.0,7.5,cart,10,2032-01-31T20:00:00,False,True
211,4,trav_0211,trader,CAPIT_CITY_WALL_EA,CAPEA_RIVERSLAND_S,Capital,Capeast,22.17,2.5,4.5,cart,13,2032-02-03T20:00:00,False,False
211,5,trav_0211,trader,CAPEA_RIVERSLAND_S,CAPIT_CAPITAL_TRAI,Capeast,Capital,18.32,3.0,3.5,cart,19,2032-02-09T04:00:00,False,False
211,6,trav_0211,trader,CAPIT_CAPITAL_TRAI,DEADR_DEAD_RIVER_W,Capital,Deadriver,22.98,5.0,6.5,truck,22,2032-02-12T11:00:00,False,True
212,0,trav_0212,senator,CAPIT_DEADRIVER_FE,CAPEA_CAPEAST_STRI,Capital,Capeast,20.57,3.5,5.5,motorcade,2,2038-02-05T03:00:00,False,False
212,1,trav_0212,senator,CAPEA_CAPEAST_STRI,CAPIT_CENTRAL_ARCH,Capeast,Capital,20.07,3.0,6.0,motorcade,7,2038-02-10T03:00:00,False,False
212,2,trav_0212,senator,CAPIT_CENTRAL_ARCH,YELLE_BONE_HUSK_MA,Capital,Yeller,16.64,4.0,7.0,motorcade,7,2038-02-10T03:00:00,True,False
212,3,trav_0212,senator,YELLE_BONE_HUSK_MA,YELLE_STALL_TOWN_W,Yeller,Yeller,7.2,5.5,5.5,on_foot,10,2038-02-13T03:00:00,True,False
212,4,trav_0212,senator,YELLE_STALL_TOWN_W,CAPIT_SENATE_SQUAR,Yeller,Capital,17.46,4.0,6.0,motorcade,12,2038-02-15T03:00:00,True,False
213,0,trav_0213,mapmaker,CAPIT_DEADRIVER_FE,NORTH_HOUSE_OF_THE,Capital,Northo,24.92,3.0,8.0,unknown,4,2032-09-21T08:00:00,False,True
213,1,trav_0213,mapmaker,NORTH_HOUSE_OF_THE,MIRAD_TOWER_LEVEL_,Northo,Mirado,18.92,4.5,9.5,unknown,5,2032-09-22T13:00:00,False,True
213,2,trav_0213,mapmaker,MIRAD_TOWER_LEVEL_,CAPIT_SENATE_SQUAR,Mirado,Capital,17.96,4.5,8.5,unknown,8,2032-09-25T13:00:00,False,True
213,3,trav_0213,mapmaker,CAPIT_SENATE_SQUAR,NORTH_NORTH_RIDGE_,Capital,Northo,16.63,3.5,8.0,on_foot,12,2032-09-29T14:00:00,False,True
213,4,trav_0213,mapmaker,NORTH_NORTH_RIDGE_,MIRAD_MIRADO_STICK,Northo,Mirado,20.24,4.5,8.5,on_foot,15,2032-10-02T15:00:00,False,True
213,5,trav_0213,mapmaker,MIRAD_MIRADO_STICK,MIRAD_TOWER_LEVEL_,Mirado,Mirado,2.57,5.5,9.0,on_foot,17,2032-10-04T23:00:00,False,True
213,6,trav_0213,mapmaker,MIRAD_TOWER_LEVEL_,CAPIT_OUTER_ARCHIV,Mirado,Capital,19.49,4.0,8.0,on_foot,21,2032-10-08T04:00:00,False,True
213,7,trav_0213,mapmaker,CAPIT_OUTER_ARCHIV,CAPEA_RIVERSLAND_H,Capital,Capeast,24.27,2.0,4.5,unknown,22,2032-10-09T05:00:00,False,False
213,8,trav_0213,mapmaker,CAPEA_RIVERSLAND_H,CAPIT_KACHOT_CARDH,Capeast,Capital,20.34,3.0,4.0,on_foot,24,2032-10-11T06:00:00,False,False
213,9,trav_0213,mapmaker,CAPIT_KACHOT_CARDH,DEADR_DEAD_RIVER_E,Capital,Deadriver,15.97,5.0,7.0,unknown,27,2032-10-14T10:00:00,False,True
213,10,trav_0213,mapmaker,DEADR_DEAD_RIVER_E,YELLE_TRAP_FIELDS_,Deadriver,Yeller,22.39,6.5,7.0,on_foot,30,2032-10-17T12:00:00,True,True
214,0,trav_0214,mapmaker,CAPIT_PAPER_BINDER,CAPEA_DEAD_RIVER_O,Capital,Capeast,15.16,2.5,5.5,unknown,3,2030-03-31T02:00:00,False,False
214,1,trav_0214,mapmaker,CAPEA_DEAD_RIVER_O,DEADR_BROKEN_DEADR,Capeast,Deadriver,23.39,5.0,7.5,on_foot,4,2030-04-01T08:00:00,False,True
214,2,trav_0214,mapmaker,DEADR_BROKEN_DEADR,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,17.84,6.5,9.5,unknown,7,2030-04-04T16:00:00,False,True
214,3,trav_0214,mapmaker,MIRAD_TOWER_LEVEL_,MIRAD_MIRADO_STICK,Mirado,Mirado,2.2,5.5,9.0,unknown,8,2030-04-05T17:00:00,False,True
214,4,trav_0214,mapmaker,MIRAD_MIRADO_STICK,MIRAD_MIRADO_GATE_,Mirado,Mirado,9.45,4.5,8.5,unknown,9,2030-04-06T23:00:00,False,True
214,5,trav_0214,mapmaker,MIRAD_MIRADO_GATE_,NORTH_HOUSE_OF_THE,Mirado,Northo,14.71,3.5,9.0,on_foot,12,2030-04-09T06:00:00,False,True
214,6,trav_0214,mapmaker,NORTH_HOUSE_OF_THE,DEADR_DEAD_RIVER_E,Northo,Deadriver,21.73,4.5,9.0,on_foot,15,2030-04-12T07:00:00,True,True
214,7,trav_0214,mapmaker,DEADR_DEAD_RIVER_E,CAPIT_CITY_WALL_QU,Deadriver,Capital,20.0,5.0,7.5,unknown,18,2030-04-15T09:00:00,False,True
