event_id,journey_id,event_sequence,event_type,event_subtype,day_of_journey,outcome,outcome_impact,is_regulatory
JRN-00298-001-E008,JRN-00298-001,9,discovery,technique,28,resolved_favorably,0.3,False
JRN-00299-001-E001,JRN-00299-001,1,encounter,local_expert,14,resolved_favorably,0.504,True
JRN-00299-001-E002,JRN-00299-001,2,discovery,technique,38,resolved_favorably,0.262,True
JRN-00299-001-E005,JRN-00299-001,3,encounter,local_expert,53,resolved_favorably,0.684,True
JRN-00299-001-E003,JRN-00299-001,4,discovery,information,62,resolved_favorably,0.618,False
JRN-00299-001-E004,JRN-00299-001,5,trade_difficulty,counterfeit_goods,68,unresolved,0.262,True
JRN-00300-001-E001,JRN-00300-001,1,interpersonal,helpful_stranger,14,resolved_favorably,0.268,False
JRN-00300-001-E002,JRN-00300-001,2,interpersonal,robbery,22,resolved_poorly,-0.468,False
JRN-00300-001-E003,JRN-00300-001,3,weather,extreme_heat,23,resolved_favorably,0.603,False
JRN-00300-001-E006,JRN-00300-001,4,encounter,potential_partner,30,resolved_favorably,0.202,True
JRN-00300-001-E004,JRN-00300-001,5,weather,fog,46,resolved_favorably,0.686,False
JRN-00300-001-E005,JRN-00300-001,6,interpersonal,guide_betrayal,47,resolved_poorly,-0.716,False
JRN-00300-001-E010,JRN-00300-001,7,weather,cold_snap,51,resolved_poorly,-0.41,False
JRN-00300-001-E009,JRN-00300-001,8,delay,bridge_out,63,unresolved,-0.145,False
JRN-00300-001-E007,JRN-00300-001,9,weather,fog,67,unresolved,-0.044,True
JRN-00300-001-E008,JRN-00300-001,10,creature_attack,swarm,68,unresolved,-0.119,False
JRN-00301-001-E002,JRN-00301-001,1,weather,cold_snap,9,unresolved,0.126,False
JRN-00301-001-E001,JRN-00301-001,2,encounter,fellow_trader,15,resolved_favorably,0.694,False
JRN-00301-001-E005,JRN-00301-001,3,creature_attack,Maw_Beast,23,resolved_poorly,-0.441,True
JRN-00301-001-E003,JRN-00301-001,4,interpersonal,robbery,29,resolved_favorably,0.732,False
JRN-00301-001-E006,JRN-00301-001,5,weather,fog,31,resolved_favorably,0.489,False
JRN-00301-001-E004,JRN-00301-001,6,interpersonal,guide_betrayal,34,resolved_favorably,0.255,True
JRN-00301-001-E009,JRN-00301-001,7,interpersonal,helpful_stranger,48,resolved_poorly,-0.493,True
JRN-00301-001-E008,JRN-00301-001,8,delay,bridge_out,53,unresolved,-0.004,False
JRN-00301-001-E007,JRN-00301-001,9,creature_attack,territorial_bird,55,resolved_favorably,0.566,False
JRN-00301-001-E010,JRN-00301-001,10,trade_difficulty,buyer_default,55,unresolved,0.179,False
JRN-00302-001-E001,JRN-00302-001,1,trade_success,rare_goods_found,1,unresolved,0.258,False
JRN-00302-001-E003,JRN-00302-001,2,delay,lost,14,resolved_favorably,0.344,False
JRN-00302-001-E002,JRN-00302-001,3,creature_attack,territorial_bird,17,resolved_favorably,0.57,False
JRN-00302-001-E004,JRN-00302-001,4,weather,flooding,36,unresolved,-0.07,True
JRN-00302-001-E005,JRN-00302-001,5,trade_success,repeat_customer,42,resolved_favorably,0.208,False
JRN-00302-001-E008,JRN-00302-001,6,delay,equipment_failure,49,resolved_poorly,-0.28,False
JRN-00302-001-E006,JRN-00302-001,7,interpersonal,official_harassment,54,resolved_favorably,0.567,False
JRN-00302-001-E009,JRN-00302-001,8,interpersonal,guide_betrayal,63,resolved_poorly,-0.426,False
JRN-00302-001-E007,JRN-00302-001,9,trade_difficulty,price_collapse,64,resolved_poorly,-0.7,False
JRN-00303-001-E002,JRN-00303-001,1,discovery,information,6,resolved_favorably,0.354,False
JRN-00303-001-E001,JRN-00303-001,2,trade_success,connection_made,13,resolved_favorably,0.419,False
JRN-00303-001-E005,JRN-00303-001,3,encounter,desperate_person,17,resolved_favorably,0.219,False
JRN-00303-001-E004,JRN-00303-001,4,discovery,technique,20,resolved_favorably,0.427,True
JRN-00303-001-E003,JRN-00303-001,5,discovery,opportunity,23,resolved_favorably,0.322,False
JRN-00303-001-E007,JRN-00303-001,6,interpersonal,official_harassment,36,resolved_favorably,0.22,False
JRN-00303-001-E008,JRN-00303-001,7,discovery,opportunity,41,resolved_poorly,-0.399,False
JRN-00303-001-E006,JRN-00303-001,8,trade_success,rare_goods_found,44,resolved_favorably,0.445,False
JRN-00304-001-E002,JRN-00304-001,1,encounter,fellow_trader,24,resolved_favorably,0.643,False
JRN-00304-001-E001,JRN-00304-001,2,discovery,technique,26,resolved_favorably,0.21,False
JRN-00304-001-E003,JRN-00304-001,3,discovery,information,38,resolved_favorably,0.592,False
JRN-00305-001-E001,JRN-00305-001,1,trade_success,premium_price,32,resolved_favorably,0.578,False
JRN-00305-001-E002,JRN-00305-001,2,weather,extreme_heat,47,resolved_favorably,0.355,False
JRN-00305-001-E003,JRN-00305-001,3,discovery,technique,47,resolved_favorably,0.694,False
JRN-00305-001-E004,JRN-00305-001,4,discovery,valuable_site,48,resolved_favorably,0.337,False
JRN-00021-003-E001,JRN-00021-003,1,discovery,information,18,resolved_favorably,0.582,True
JRN-00021-003-E003,JRN-00021-003,2,trade_success,repeat_customer,37,resolved_favorably,0.687,False
JRN-00021-003-E002,JRN-00021-003,3,discovery,shortcut,39,resolved_favorably,0.396,False
JRN-00021-003-E004,JRN-00021-003,4,trade_success,bulk_buyer,55,resolved_favorably,0.352,True
JRN-00021-003-E005,JRN-00021-003,5,trade_success,bulk_buyer,74,unresolved,-0.091,False
JRN-00306-001-E001,JRN-00306-001,1,creature_attack,unknown,21,resolved_favorably,0.365,True
JRN-00306-001-E002,JRN-00306-001,2,weather,storm,23,resolved_poorly,-0.781,True
JRN-00306-001-E003,JRN-00306-001,3,trade_difficulty,buyer_default,41,resolved_favorably,0.437,False
JRN-00306-001-E004,JRN-00306-001,4,weather,flooding,70,resolved_favorably,0.39,False
JRN-00306-001-E005,JRN-00306-001,5,trade_success,connection_made,73,resolved_favorably,0.762,False
JRN-00307-001-E002,JRN-00307-001,1,trade_difficulty,counterfeit_goods,1,unresolved,0.28,False
JRN-00307-001-E001,JRN-00307-001,2,discovery,valuable_site,13,resolved_favorably,0.47,False
JRN-00307-001-E003,JRN-00307-001,3,trade_success,repeat_customer,19,resolved_favorably,0.612,False
JRN-00307-001-E004,JRN-00307-001,4,discovery,information,28,unresolved,-0.14,False
JRN-00307-001-E005,JRN-00307-001,5,discovery,valuable_site,34,resolved_favorably,0.707,True
JRN-00307-001-E006,JRN-00307-001,6,interpersonal,guide_betrayal,34,resolved_favorably,0.365,True
JRN-00307-001-E007,JRN-00307-001,7,trade_difficulty,counterfeit_goods,36,unresolved,-0.292,False
JRN-00307-001-E008,JRN-00307-001,8,weather,flooding,39,resolved_poorly,-0.368,False
JRN-00308-001-E001,JRN-00308-001,1,trade_success,bulk_buyer,9,resolved_favorably,0.584,False
JRN-00308-001-E002,JRN-00308-001,2,discovery,technique,10,resolved_favorably,0.432,True
JRN-00308-001-E003,JRN-00308-001,3,trade_success,connection_made,17,resolved_favorably,0.607,False
JRN-00308-001-E005,JRN-00308-001,4,trade_success,repeat_customer,25,resolved_favorably,0.652,False
JRN-00308-001-E004,JRN-00308-001,5,discovery,technique,28,resolved_favorably,0.624,False
JRN-00308-001-E006,JRN-00308-001,6,trade_success,connection_made,37,resolved_favorably,0.431,True
JRN-00139-002-E002,JRN-00139-002,1,delay,illness,26,unresolved,0.028,False
JRN-00139-002-E001,JRN-00139-002,2,interpersonal,robbery,28,resolved_favorably,0.275,False
JRN-00139-002-E004,JRN-00139-002,3,delay,bridge_out,35,resolved_poorly,-0.545,True
JRN-00139-002-E003,JRN-00139-002,4,trade_difficulty,weighted_coins,36,resolved_poorly,-0.24,True
JRN-00139-002-E005,JRN-00139-002,5,interpersonal,official_harassment,36,resolved_favorably,0.221,False
JRN-00139-002-E006,JRN-00139-002,6,interpersonal,guide_betrayal,39,resolved_poorly,-0.543,False
JRN-00309-001-E001,JRN-00309-001,1,interpersonal,helpful_stranger,25,resolved_poorly,-0.732,False
JRN-00309-001-E003,JRN-00309-001,2,weather,cold_snap,32,resolved_poorly,-0.368,False
JRN-00309-001-E002,JRN-00309-001,3,weather,extreme_heat,49,resolved_favorably,0.423,False
JRN-00309-001-E004,JRN-00309-001,4,interpersonal,official_harassment,58,resolved_poorly,-0.542,False
JRN-00309-001-E006,JRN-00309-001,5,weather,cold_snap,59,resolved_poorly,-0.226,False
JRN-00309-001-E008,JRN-00309-001,6,weather,storm,62,resolved_favorably,0.507,False
JRN-00309-001-E005,JRN-00309-001,7,trade_success,bulk_buyer,63,resolved_favorably,0.34,False
JRN-00309-001-E009,JRN-00309-001,8,weather,fog,69,unresolved,0.242,False
JRN-00309-001-E007,JRN-00309-001,9,delay,lost,73,resolved_poorly,-0.329,False
JRN-00309-001-E010,JRN-00309-001,10,interpersonal,local_hospitality,77,resolved_favorably,0.24,True
JRN-00310-001-E001,JRN-00310-001,1,trade_difficulty,scam_attempt,17,resolved_poorly,-0.721,True
JRN-00310-001-E002,JRN-00310-001,2,trade_difficulty,market_closure,29,resolved_poorly,-0.572,False
JRN-00310-001-E003,JRN-00310-001,3,trade_difficulty,market_closure,42,resolved_poorly,-0.688,False
JRN-00310-001-E006,JRN-00310-001,4,discovery,warning,52,resolved_favorably,0.394,True
JRN-00310-001-E008,JRN-00310-001,5,delay,border_closure,54,resolved_poorly,-0.677,False
JRN-00310-001-E004,JRN-00310-001,6,trade_difficulty,buyer_default,60,unresolved,-0.091,False
JRN-00310-001-E007,JRN-00310-001,7,weather,storm,67,unresolved,0.01,False
JRN-00310-001-E005,JRN-00310-001,8,trade_difficulty,market_closure,69,resolved_poorly,-0.561,False
JRN-00026-002-E002,JRN-00026-002,1,creature_attack,swarm,1,unresolved,-0.25,False
JRN-00026-002-E003,JRN-00026-002,2,interpersonal,official_harassment,1,resolved_poorly,-0.73,False
JRN-00026-002-E005,JRN-00026-002,3,delay,equipment_failure,2,resolved_favorably,0.454,False
JRN-00026-002-E007,JRN-00026-002,4,creature_attack,territorial_bird,2,resolved_poorly,-0.346,False
JRN-00026-002-E001,JRN-00026-002,5,delay,border_closure,4,resolved_favorably,0.567,False
JRN-00026-002-E004,JRN-00026-002,6,interpersonal,official_harassment,9,resolved_favorably,0.54,False
JRN-00026-002-E006,JRN-00026-002,7,interpersonal,robbery,9,resolved_poorly,-0.205,False
JRN-00026-002-E008,JRN-00026-002,8,creature_attack,Stakdur,10,resolved_poorly,-0.496,False
JRN-00026-002-E012,JRN-00026-002,9,interpersonal,helpful_stranger,10,resolved_poorly,-0.508,False
JRN-00026-002-E010,JRN-00026-002,10,delay,bureaucratic,12,resolved_favorably,0.212,False
JRN-00026-002-E011,JRN-00026-002,11,interpersonal,local_hospitality,12,resolved_poorly,-0.795,False
JRN-00026-002-E009,JRN-00026-002,12,delay,lost,13,resolved_favorably,0.317,False
JRN-00026-002-E013,JRN-00026-002,13,interpersonal,robbery,20,unresolved,-0.196,False
JRN-00026-002-E014,JRN-00026-002,14,discovery,shortcut,22,resolved_poorly,-0.643,True
JRN-00026-002-E015,JRN-00026-002,15,interpersonal,companion_conflict,24,unresolved,-0.16,True
JRN-00091-002-E001,JRN-00091-002,1,trade_success,repeat_customer,8,resolved_favorably,0.324,False
JRN-00091-002-E002,JRN-00091-002,2,discovery,opportunity,11,resolved_favorably,0.734,True
JRN-00091-002-E004,JRN-00091-002,3,delay,illness,17,unresolved,-0.158,True
JRN-00091-002-E003,JRN-00091-002,4,delay,bureaucratic,20,unresolved,0.295,False
JRN-00091-002-E005,JRN-00091-002,5,trade_success,monopoly_opportunity,22,resolved_favorably,0.586,False
JRN-00091-002-E006,JRN-00091-002,6,discovery,opportunity,32,resolved_favorably,0.203,False
JRN-00091-002-E007,JRN-00091-002,7,creature_attack,night_crawler,34,resolved_favorably,0.432,True
JRN-00219-003-E001,JRN-00219-003,1,creature_attack,night_crawler,9,resolved_poorly,-0.489,False
JRN-00219-003-E002,JRN-00219-003,2,trade_difficulty,counterfeit_goods,10,resolved_favorably,0.672,False
JRN-00219-003-E004,JRN-00219-003,3,trade_difficulty,market_closure,10,resolved_poorly,-0.33,False
JRN-00219-003-E003,JRN-00219-003,4,trade_difficulty,weighted_coins,11,resolved_poorly,-0.732,True
JRN-00219-003-E006,JRN-00219-003,5,trade_difficulty,market_closure,19,resolved_poorly,-0.748,False
JRN-00219-003-E005,JRN-00219-003,6,weather,storm,26,resolved_poorly,-0.799,False
JRN-00219-003-E009,JRN-00219-003,7,interpersonal,guide_betrayal,36,resolved_poorly,-0.636,False
JRN-00219-003-E007,JRN-00219-003,8,trade_difficulty,price_collapse,38,unresolved,-0.098,False
JRN-00219-003-E008,JRN-00219-003,9,trade_success,connection_made,44,resolved_favorably,0.493,False
JRN-00229-002-E001,JRN-00229-002,1,discovery,opportunity,3,resolved_favorably,0.361,True
JRN-00229-002-E002,JRN-00229-002,2,trade_success,monopoly_opportunity,13,resolved_favorably,0.215,False
JRN-00229-002-E003,JRN-00229-002,3,weather,storm,23,resolved_favorably,0.556,False
JRN-00229-002-E005,JRN-00229-002,4,encounter,official,27,resolved_poorly,-0.795,False
JRN-00229-002-E004,JRN-00229-002,5,creature_attack,Stakdur,34,unresolved,0.218,False
JRN-00311-001-E001,JRN-00311-001,1,creature_attack,night_crawler,10,resolved_poorly,-0.318,True
JRN-00311-001-E002,JRN-00311-001,2,interpersonal,companion_conflict,12,resolved_poorly,-0.542,False
JRN-00311-001-E003,JRN-00311-001,3,interpersonal,companion_conflict,16,resolved_poorly,-0.36,False
JRN-00311-001-E004,JRN-00311-001,4,discovery,technique,26,resolved_favorably,0.636,False
JRN-00311-001-E009,JRN-00311-001,5,weather,cold_snap,32,resolved_poorly,-0.787,False
JRN-00311-001-E007,JRN-00311-001,6,weather,fog,36,resolved_poorly,-0.447,False
JRN-00311-001-E005,JRN-00311-001,7,trade_difficulty,counterfeit_goods,38,resolved_poorly,-0.312,False
JRN-00311-001-E006,JRN-00311-001,8,interpersonal,companion_conflict,39,resolved_poorly,-0.576,True
JRN-00311-001-E010,JRN-00311-001,9,interpersonal,companion_conflict,40,resolved_poorly,-0.714,False
JRN-00311-001-E008,JRN-00311-001,10,delay,illness,41,resolved_poorly,-0.308,False
JRN-00311-001-E011,JRN-00311-001,11,weather,cold_snap,41,resolved_poorly,-0.541,False
JRN-00198-002-E001,JRN-00198-002,1,weather,extreme_heat,3,unresolved,-0.188,False
JRN-00198-002-E002,JRN-00198-002,2,trade_success,bulk_buyer,9,resolved_poorly,-0.386,False
JRN-00198-002-E003,JRN-00198-002,3,weather,cold_snap,13,resolved_poorly,-0.767,True
JRN-00198-002-E004,JRN-00198-002,4,weather,storm,21,unresolved,-0.157,False
JRN-00198-002-E005,JRN-00198-002,5,creature_attack,Stakdur,26,resolved_favorably,0.655,True
JRN-00198-002-E006,JRN-00198-002,6,trade_difficulty,counterfeit_goods,30,resolved_favorably,0.762,False
JRN-00198-002-E008,JRN-00198-002,7,creature_attack,swarm,37,unresolved,-0.261,True
JRN-00198-002-E009,JRN-00198-002,8,creature_attack,unknown,41,unresolved,0.237,False
JRN-00198-002-E007,JRN-00198-002,9,interpersonal,local_hospitality,43,resolved_favorably,0.279,False
JRN-00173-002-E001,JRN-00173-002,1,weather,cold_snap,6,resolved_poorly,-0.792,True
JRN-00173-002-E002,JRN-00173-002,2,weather,extreme_heat,15,unresolved,0.062,False
JRN-00173-002-E003,JRN-00173-002,3,trade_difficulty,weighted_coins,20,resolved_poorly,-0.553,False
JRN-00173-002-E006,JRN-00173-002,4,interpersonal,robbery,23,resolved_favorably,0.27,True
JRN-00173-002-E005,JRN-00173-002,5,weather,extreme_heat,29,resolved_favorably,0.496,False
JRN-00173-002-E004,JRN-00173-002,6,trade_difficulty,buyer_default,30,resolved_favorably,0.641,False
JRN-00173-002-E007,JRN-00173-002,7,delay,border_closure,37,unresolved,-0.143,False
JRN-00173-002-E008,JRN-00173-002,8,encounter,wanderer,37,unresolved,0.297,False
JRN-00173-002-E010,JRN-00173-002,9,creature_attack,Maw_Beast,37,unresolved,0.27,False
JRN-00173-002-E009,JRN-00173-002,10,interpersonal,official_harassment,38,resolved_favorably,0.476,False
JRN-00312-001-E002,JRN-00312-001,1,trade_success,premium_price,1,resolved_favorably,0.375,False
JRN-00312-001-E001,JRN-00312-001,2,discovery,valuable_site,4,resolved_favorably,0.568,True
JRN-00312-001-E003,JRN-00312-001,3,trade_success,monopoly_opportunity,16,resolved_favorably,0.636,False
JRN-00312-001-E006,JRN-00312-001,4,creature_attack,Maw_Beast,19,resolved_poorly,-0.632,False
JRN-00312-001-E005,JRN-00312-001,5,interpersonal,official_harassment,20,resolved_favorably,0.599,False
JRN-00312-001-E004,JRN-00312-001,6,trade_success,repeat_customer,21,resolved_favorably,0.608,False
JRN-00145-002-E004,JRN-00145-002,1,interpersonal,helpful_stranger,2,resolved_poorly,-0.549,False
JRN-00145-002-E001,JRN-00145-002,2,creature_attack,unknown,13,resolved_poorly,-0.758,True
JRN-00145-002-E002,JRN-00145-002,3,creature_attack,unknown,13,unresolved,-0.007,False
JRN-00145-002-E003,JRN-00145-002,4,interpersonal,robbery,18,resolved_favorably,0.697,False
JRN-00145-002-E006,JRN-00145-002,5,creature_attack,Stakdur,28,resolved_poorly,-0.634,False
JRN-00145-002-E005,JRN-00145-002,6,trade_difficulty,buyer_default,35,resolved_favorably,0.7,True
JRN-00145-002-E010,JRN-00145-002,7,trade_success,monopoly_opportunity,47,resolved_favorably,0.566,False
JRN-00145-002-E007,JRN-00145-002,8,interpersonal,robbery,48,unresolved,-0.236,False
JRN-00145-002-E009,JRN-00145-002,9,creature_attack,unknown,63,resolved_poorly,-0.619,False
JRN-00145-002-E008,JRN-00145-002,10,weather,extreme_heat,69,resolved_favorably,0.742,True
JRN-00313-001-E001,JRN-00313-001,1,weather,cold_snap,8,resolved_favorably,0.678,True
JRN-00313-001-E002,JRN-00313-001,2,weather,cold_snap,19,resolved_favorably,0.644,True
JRN-00313-001-E003,JRN-00313-001,3,interpersonal,official_harassment,38,resolved_favorably,0.711,False
JRN-00313-001-E006,JRN-00313-001,4,weather,drought,41,unresolved,-0.021,False
JRN-00313-001-E010,JRN-00313-001,5,discovery,valuable_site,41,resolved_poorly,-0.482,False
JRN-00313-001-E004,JRN-00313-001,6,discovery,shortcut,43,resolved_poorly,-0.579,False
JRN-00313-001-E005,JRN-00313-001,7,weather,extreme_heat,43,resolved_poorly,-0.621,False
JRN-00313-001-E007,JRN-00313-001,8,interpersonal,robbery,47,resolved_poorly,-0.382,True
JRN-00313-001-E008,JRN-00313-001,9,creature_attack,unknown,50,unresolved,-0.078,False
JRN-00313-001-E009,JRN-00313-001,10,delay,equipment_failure,52,unresolved,-0.032,False
JRN-00314-001-E001,JRN-00314-001,1,discovery,opportunity,41,resolved_favorably,0.277,False
JRN-00314-001-E002,JRN-00314-001,2,discovery,technique,43,resolved_favorably,0.339,True
JRN-00314-001-E003,JRN-00314-001,3,encounter,wanderer,59,resolved_favorably,0.217,False
JRN-00314-001-E004,JRN-00314-001,4,trade_success,repeat_customer,64,resolved_favorably,0.69,False
JRN-00315-001-E001,JRN-00315-001,1,trade_success,rare_goods_found,11,resolved_favorably,0.591,False
JRN-00315-001-E002,JRN-00315-001,2,discovery,opportunity,12,resolved_favorably,0.723,False
JRN-00315-001-E005,JRN-00315-001,3,trade_success,bulk_buyer,12,resolved_favorably,0.621,True
JRN-00315-001-E007,JRN-00315-001,4,interpersonal,robbery,12,resolved_favorably,0.431,True
JRN-00315-001-E003,JRN-00315-001,5,delay,bridge_out,13,resolved_poorly,-0.556,True
JRN-00315-001-E004,JRN-00315-001,6,delay,bureaucratic,18,unresolved,0.008,False
JRN-00315-001-E006,JRN-00315-001,7,trade_success,bulk_buyer,18,resolved_poorly,-0.644,True
JRN-00315-001-E008,JRN-00315-001,8,discovery,valuable_site,33,resolved_favorably,0.532,True
JRN-00315-001-E009,JRN-00315-001,9,discovery,shortcut,34,resolved_favorably,0.243,True
JRN-00315-001-E010,JRN-00315-001,10,delay,border_closure,43,resolved_favorably,0.609,False
JRN-00315-001-E014,JRN-00315-001,11,trade_success,bulk_buyer,53,resolved_favorably,0.249,False
JRN-00315-001-E013,JRN-00315-001,12,discovery,information,55,resolved_favorably,0.607,True
