event_id,coder_id,event_year,event_type,event_description,previous_stage,subsequent_stage,is_turning_point
AN-2605-895-2793,AN-2605,895,recognition,Recognition received: publication,late,late,False
AN-2605-899-9765,AN-2605,899,promotion,Promoted: mid to senior,late,late,False
AN-2605-900-7846,AN-2605,900,promotion,Promoted: senior to lead,late,late,False
AN-2605-904-5646,AN-2605,904,recognition,Recognition received: publication,late,late,False
AN-2605-905-8087,AN-2605,905,recognition,Recognition received: commendation,late,late,False
AN-8927-889-3502,AN-8927,889,project_completion,Project completed: exceptional quality,early,early,False
AN-8927-890-3118,AN-8927,890,education,Educational activity: workshop,early,early,False
AN-8927-892-3354,AN-8927,892,education,Educational activity: course,early,early,False
AN-8927-893-4543,AN-8927,893,education,Educational activity: conference,early,early,True
AN-8927-894-2156,AN-8927,894,project_completion,Project completed: minor success,early,early,False
AN-8927-896-4220,AN-8927,896,job_change,Changed positions: involuntary departure,mid,mid,False
AN-8927-901-7576,AN-8927,901,education,Educational activity: degree,mid,mid,False
AN-8927-903-7356,AN-8927,903,recognition,Recognition received: commendation,late,post,True
AN-8927-905-2306,AN-8927,905,project_completion,Project completed: major success,late,late,False
AN-8927-906-2198,AN-8927,906,promotion,Promoted: mid to senior,late,late,False
AN-8927-908-9770,AN-8927,908,recognition,Recognition received: patent,late,post,True
SY-4308-883-6516,SY-4308,883,education,Educational activity: conference,early,early,False
SY-4308-883-7535,SY-4308,883,education,Educational activity: course,early,early,False
SY-4308-884-2138,SY-4308,884,education,Educational activity: certification,early,early,False
SY-4308-886-6793,SY-4308,886,education,Educational activity: certification,early,early,False
SY-4308-887-4428,SY-4308,887,education,Educational activity: degree,early,early,False
SY-4308-887-6791,SY-4308,887,education,Educational activity: workshop,early,early,False
SY-4308-888-4499,SY-4308,888,education,Educational activity: degree,early,early,False
SY-4308-888-5422,SY-4308,888,education,Educational activity: certification,early,early,False
SY-4308-889-9483,SY-4308,889,education,Educational activity: conference,mid,mid,False
SY-4308-890-2161,SY-4308,890,education,Educational activity: course,mid,mid,False
SY-4308-890-1973,SY-4308,890,job_change,Changed positions: voluntary departure,mid,mid,False
SY-4308-891-7668,SY-4308,891,education,Educational activity: course,mid,mid,False
SY-4308-891-7780,SY-4308,891,education,Educational activity: self study,mid,mid,False
SY-4308-892-5439,SY-4308,892,education,Educational activity: workshop,mid,mid,False
SY-4308-893-8378,SY-4308,893,education,Educational activity: conference,mid,mid,False
SY-4308-894-5147,SY-4308,894,education,Educational activity: self study,mid,mid,False
SY-4308-894-5754,SY-4308,894,education,Educational activity: self study,mid,mid,False
SY-4308-895-3696,SY-4308,895,education,Educational activity: certification,mid,mid,False
SY-4308-897-7344,SY-4308,897,education,Educational activity: degree,late,late,False
SY-4308-897-3920,SY-4308,897,education,Educational activity: certification,late,late,False
SY-4308-898-2054,SY-4308,898,education,Educational activity: certification,late,late,False
SY-4308-899-3744,SY-4308,899,education,Educational activity: degree,late,late,True
SY-4308-899-9845,SY-4308,899,education,Educational activity: self study,late,late,False
SY-4308-900-9581,SY-4308,900,education,Educational activity: self study,late,late,True
SY-4308-901-1487,SY-4308,901,education,Educational activity: degree,late,late,False
SY-4308-901-7046,SY-4308,901,education,Educational activity: workshop,late,late,False
SY-4308-902-7881,SY-4308,902,education,Educational activity: degree,late,late,False
SY-4308-902-9375,SY-4308,902,project_completion,Project completed: major success,late,late,False
SY-4308-903-6040,SY-4308,903,education,Educational activity: degree,late,late,False
SY-4308-903-1721,SY-4308,903,project_completion,Project completed: minor success,late,late,False
SY-4308-904-4356,SY-4308,904,education,Educational activity: degree,late,late,False
SY-4308-904-1519,SY-4308,904,education,Educational activity: conference,late,late,False
SY-4308-905-9413,SY-4308,905,education,Educational activity: certification,late,late,False
SY-4308-905-3053,SY-4308,905,education,Educational activity: degree,late,late,False
SY-4308-906-7465,SY-4308,906,education,Educational activity: workshop,late,late,False
SY-4308-906-2379,SY-4308,906,education,Educational activity: conference,late,late,True
SY-4308-907-5331,SY-4308,907,education,Educational activity: conference,late,late,False
SY-4308-907-1850,SY-4308,907,education,Educational activity: certification,late,late,False
SY-4308-908-7795,SY-4308,908,education,Educational activity: workshop,late,late,False
SY-4308-908-6727,SY-4308,908,education,Educational activity: degree,late,late,False
SY-4308-909-1950,SY-4308,909,education,Educational activity: course,late,late,False
SY-4308-909-8520,SY-4308,909,education,Educational activity: workshop,late,late,True
AN-7931-882-8458,AN-7931,882,job_change,Changed positions: internal transfer,early,early,True
AN-7931-884-4578,AN-7931,884,project_failure,Project outcome: delivered poorly,early,early,True
AN-7931-885-7210,AN-7931,885,project_failure,Project outcome: delivered poorly,early,early,False
AN-7931-886-5110,AN-7931,886,job_change,Changed positions: internal transfer,early,early,False
AN-7931-887-2258,AN-7931,887,education,Educational activity: conference,mid,mid,False
AN-7931-888-4637,AN-7931,888,recognition,Recognition received: industry recognition,mid,mid,False
AN-7931-890-7675,AN-7931,890,education,Educational activity: self study,mid,mid,False
AN-7931-891-3006,AN-7931,891,education,Educational activity: course,mid,mid,False
AN-7931-892-9123,AN-7931,892,project_completion,Project completed: major success,mid,mid,False
AN-7931-893-8494,AN-7931,893,education,Educational activity: course,mid,mid,True
AN-7931-894-4385,AN-7931,894,project_completion,Project completed: exceptional quality,late,late,True
AN-7931-895-3868,AN-7931,895,promotion,Promoted: special recognition,late,late,True
AN-7931-896-8031,AN-7931,896,recognition,Recognition received: publication,late,late,False
AN-7931-897-5100,AN-7931,897,recognition,Recognition received: patent,late,late,False
AN-7931-898-9325,AN-7931,898,project_completion,Project completed: major success,late,late,False
AN-7931-899-6000,AN-7931,899,promotion,Promoted: lead to director,late,late,True
AN-7931-900-5554,AN-7931,900,promotion,Promoted: senior to lead,late,late,True
AN-7931-900-5760,AN-7931,900,project_completion,Project completed: exceptional quality,late,late,False
AN-7931-902-8238,AN-7931,902,recognition,Recognition received: patent,late,late,False
AN-7931-903-9178,AN-7931,903,recognition,Recognition received: commendation,late,late,False
AN-7931-903-7852,AN-7931,903,recognition,Recognition received: publication,late,late,False
AN-7931-904-5945,AN-7931,904,promotion,Promoted: mid to senior,late,late,False
AN-7931-905-7473,AN-7931,905,project_completion,Project completed: minor success,late,late,True
AN-7931-908-6072,AN-7931,908,promotion,Promoted: mid to senior,late,late,True
AN-7931-909-4152,AN-7931,909,project_completion,Project completed: delayed but completed,late,late,False
AN-5572-894-5161,AN-5572,894,education,Educational activity: conference,early,early,True
AN-5572-895-2290,AN-5572,895,education,Educational activity: course,early,early,False
AN-5572-895-5010,AN-5572,895,education,Educational activity: certification,early,early,False
AN-5572-896-8712,AN-5572,896,education,Educational activity: workshop,early,early,True
AN-5572-897-2530,AN-5572,897,education,Educational activity: conference,early,early,False
AN-5572-897-8080,AN-5572,897,education,Educational activity: course,early,early,True
AN-5572-898-8572,AN-5572,898,education,Educational activity: course,early,early,False
AN-5572-899-2222,AN-5572,899,education,Educational activity: self study,early,early,False
AN-5572-899-8253,AN-5572,899,education,Educational activity: degree,early,early,False
AN-5572-901-6947,AN-5572,901,job_change,Changed positions: voluntary departure,mid,mid,True
AN-5572-903-9735,AN-5572,903,education,Educational activity: self study,mid,mid,False
AN-5572-904-2058,AN-5572,904,education,Educational activity: course,mid,mid,False
AN-5572-905-5710,AN-5572,905,education,Educational activity: course,mid,mid,False
AN-5572-905-8517,AN-5572,905,education,Educational activity: self study,mid,mid,False
AN-5572-906-4456,AN-5572,906,education,Educational activity: course,mid,mid,False
AN-5572-907-4882,AN-5572,907,education,Educational activity: course,late,late,False
AN-5572-907-3868,AN-5572,907,education,Educational activity: degree,late,late,False
SY-4270-887-6250,SY-4270,887,job_change,Changed positions: internal transfer,early,early,True
SY-4270-891-4759,SY-4270,891,job_change,Changed positions: involuntary departure,early,early,False
SY-4270-892-1142,SY-4270,892,project_completion,Project completed: exceptional quality,mid,mid,False
SY-4270-893-3841,SY-4270,893,education,Educational activity: conference,mid,mid,False
SY-4270-895-1944,SY-4270,895,project_completion,Project completed: major success,mid,mid,False
SY-4270-896-1279,SY-4270,896,project_completion,Project completed: minor success,mid,mid,False
SY-4270-898-5433,SY-4270,898,recognition,Recognition received: award,mid,mid,True
SY-4270-899-8312,SY-4270,899,recognition,Recognition received: industry recognition,late,late,False
SY-4270-900-2542,SY-4270,900,recognition,Recognition received: industry recognition,late,late,False
SY-4270-901-5305,SY-4270,901,recognition,Recognition received: commendation,late,late,False
SY-4270-904-9228,SY-4270,904,recognition,Recognition received: industry recognition,late,late,False
SY-4270-904-7432,SY-4270,904,promotion,Promoted: lead to director,late,late,True
SY-4270-905-1521,SY-4270,905,recognition,Recognition received: publication,late,late,False
SY-4270-906-1679,SY-4270,906,recognition,Recognition received: patent,late,late,True
SY-4270-906-7867,SY-4270,906,promotion,Promoted: junior to mid,late,late,True
SY-4270-907-5717,SY-4270,907,project_completion,Project completed: delayed but completed,late,late,False
AN-7447-887-3111,AN-7447,887,project_failure,Project outcome: major bugs,early,early,True
AN-7447-887-1508,AN-7447,887,job_change,Changed positions: promotion move,early,early,False
AN-7447-888-1112,AN-7447,888,project_failure,Project outcome: major bugs,early,early,True
AN-7447-890-4285,AN-7447,890,project_failure,Project outcome: cancelled,early,early,True
AN-7447-891-7810,AN-7447,891,job_change,Changed positions: lateral move,early,early,True
AN-7447-891-4900,AN-7447,891,job_change,Changed positions: involuntary departure,early,early,False
AN-7447-892-9761,AN-7447,892,job_change,Changed positions: lateral move,early,early,False
AN-7447-893-5941,AN-7447,893,project_completion,Project completed: on time,mid,mid,False
AN-7447-894-2552,AN-7447,894,project_completion,Project completed: minor success,mid,mid,False
AN-7447-894-8484,AN-7447,894,education,Educational activity: degree,mid,mid,False
AN-7447-896-3785,AN-7447,896,recognition,Recognition received: industry recognition,mid,mid,False
AN-7447-897-4925,AN-7447,897,recognition,Recognition received: award,mid,mid,True
AN-7447-899-5032,AN-7447,899,project_completion,Project completed: major success,mid,mid,False
AN-7447-900-2646,AN-7447,900,promotion,Promoted: mid to senior,late,late,False
AN-7447-901-1571,AN-7447,901,recognition,Recognition received: commendation,late,late,False
AN-7447-902-6892,AN-7447,902,recognition,Recognition received: patent,late,late,False
AN-7447-903-4898,AN-7447,903,project_completion,Project completed: delayed but completed,late,late,False
AN-7447-904-8708,AN-7447,904,project_completion,Project completed: exceptional quality,late,late,False
AN-7447-905-3495,AN-7447,905,promotion,Promoted: mid to senior,late,late,False
AN-7447-905-2025,AN-7447,905,recognition,Recognition received: industry recognition,late,late,False
AN-7447-906-1276,AN-7447,906,recognition,Recognition received: award,late,late,True
AN-7447-907-4852,AN-7447,907,recognition,Recognition received: industry recognition,late,late,True
CD-7798-890-6115,CD-7798,890,education,Educational activity: conference,early,early,False
CD-7798-890-6230,CD-7798,890,education,Educational activity: degree,early,early,False
CD-7798-891-5743,CD-7798,891,education,Educational activity: workshop,early,early,False
CD-7798-892-3795,CD-7798,892,education,Educational activity: workshop,early,early,False
CD-7798-893-5013,CD-7798,893,education,Educational activity: workshop,early,early,False
CD-7798-893-9878,CD-7798,893,education,Educational activity: workshop,early,early,False
CD-7798-894-6807,CD-7798,894,education,Educational activity: degree,early,early,False
